Designator,Mid X,Mid Y,Rotation,Layer
J15,144.5,-109.8,0.0,bottom
J2,147.65,-103.95,90.0,top
J4,144.5,-94.8,0.0,bottom
J5,141.35,-103.95,270.0,top
J7,144.55,-109.04,0.0,top
R2,140.16,-106.75,90.0,top
R4,148.7,-101.2,270.0,top
